,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
1462,0.637,0.774,-9.327,0.056,0.522,0.0001,0.0901,0.731,121.108,6f3C6rJo7zvmfr1h5SRvxg,381707
1463,0.815,0.833,-6.117,0.0769,0.0297,2e-05,0.33,0.563,99.989,7Czm0vv2sYL5z4P51KY66e,366853
1464,0.469,0.737,-7.274,0.0762,0.725,0.00272,0.0655,0.572,79.545,395gJWcJQK0C3GJfHAn7f6,365707
1465,0.569,0.827,-7.586,0.11,0.777,2.8e-06,0.37,0.882,98.4,2UXqAinFTSFA3Y0nlWPHQn,286695
1466,0.489,0.575,-11.64,0.047,0.533,7.64e-06,0.238,0.579,100.212,7jV2zwwRKvHoLA8WFr3SCN,349827
1467,0.7,0.687,-9.292,0.0504,0.503,1.2e-05,0.057,0.815,136.028,5L9fLNHSj5SuGvJRljdWJb,437693
1468,0.623,0.749,-10.703,0.0697,0.694,0.000573,0.116,0.903,106.205,619BqiArColRhmckgCGoG3,312333
1469,0.844,0.442,-16.54,0.0691,0.00882,0.000498,0.0879,0.436,105.986,30yySOIXHZYx94sLAySy2j,405707
1470,0.525,0.448,-10.365,0.0391,0.572,1.51e-05,0.107,0.356,81.131,2ILhVeTkbDAYEvesCCBsNo,347453
1471,0.435,0.658,-5.949,0.0368,0.699,0.0,0.125,0.524,77.17,2tjWCe2W7sgvS3C8NHcdtI,222501
1472,0.739,0.644,-5.881,0.0503,0.103,0.0,0.189,0.315,94.996,5wdlz4N7s1Xyr4y4RXhZJM,177159
1473,0.52,0.485,-6.438,0.0269,0.927,0.000466,0.159,0.407,143.901,1cmZbGkCEVVAck2MsWpPYQ,192187
1474,0.527,0.622,-8.172,0.0842,0.7,2.82e-06,0.126,0.672,173.709,0cWLJcdvM6QlOQ7UJdB4jb,206175
1475,0.71,0.813,-6.099,0.0381,0.545,1.68e-05,0.105,0.847,139.998,4wANB882g1ZhF2V8ugksY1,210346
1476,0.57,0.55,-8.343,0.035,0.524,3.73e-05,0.0921,0.435,117.999,6vo7Y1iWyZvpjvFbf6BiZ5,311186
1478,0.675,0.669,-4.878,0.0359,0.412,0.0,0.21,0.618,90.027,0mboVyI4R4MPH23yceAMz3,375552
1479,0.627,0.939,-3.041,0.179,0.415,1.67e-06,0.182,0.92,198.106,7cvByqy8euqE4DYLO6b3EU,287273
1480,0.518,0.587,-5.685,0.0309,0.447,0.0,0.0858,0.466,75.88,5dnZmNRUQxT4T2703lFn3W,332174
1481,0.217,0.521,-11.075,0.0417,0.877,0.0103,0.112,0.368,170.093,46b9qvjjDiWwISjvhsqHGf,302824
1482,0.534,0.959,-3.67,0.361,0.449,0.0,0.354,0.751,187.576,7s0qlp1ibUxVXLsOM0YWia,276960
1483,0.756,0.52,-8.642,0.0341,0.495,0.0,0.0901,0.684,119.92,5X5db3FrBOHbibrFKA02MQ,265995
1484,0.876,0.533,-6.477,0.0591,0.054,0.0,0.0605,0.151,116.973,36MhvfL3p4WkzGbocV7BZ8,173241
1485,0.616,0.648,-6.501,0.0456,0.0531,0.0,0.118,0.344,149.828,17uyPDm9uWK9eNHgnO6Co8,211174
1486,0.648,0.783,-6.783,0.0883,0.609,0.00692,0.0883,0.37,104.126,2rAJ3PA5JGMktxYiSg53Um,341732
1487,0.703,0.982,-3.466,0.118,0.394,0.000939,0.109,0.697,110.03,1bx6spmieE655BQvWdTYKA,319636
1488,0.884,0.95,-0.95,0.205,0.106,0.0,0.0449,0.703,104.952,3ON7HfN9BnBQAo2CGO9xbJ,200711
1489,0.953,0.584,-7.57,0.0518,0.543,0.0,0.0786,0.861,104.007,45P9g6kUb7itdonjjGjDdS,216999
1490,0.365,0.638,-5.395,0.162,0.703,0.0,0.0883,0.348,81.692,7AsTUsWVxoRBXMSNZptlcV,198520
1491,0.531,0.576,-6.124,0.0359,0.71,1.71e-05,0.0843,0.34,134.148,25zwp2av5dhuTfF8dqDGUV,248000
1492,0.664,0.704,-4.475,0.0375,0.00697,2.92e-06,0.357,0.421,90.009,66U2gzOgKvFDjTGTDdvy8s,238667
1493,0.591,0.782,-5.403,0.0805,0.156,2.63e-05,0.182,0.418,99.961,1IIbbkFF50N7bRYkRF0FEo,183301
1494,0.629,0.823,-5.519,0.052,0.464,0.0,0.037,0.854,73.95,02rP4KmzVCtiXAVIMZ3qVX,300380
1495,0.534,0.562,-5.986,0.0265,0.646,0.0,0.109,0.395,99.993,0pYp9El8Rew1dhcz8PD27p,242400
1496,0.515,0.691,-4.028,0.0344,0.624,0.0,0.121,0.484,169.521,5QVHNa0ppJUOoqSd36ovQS,226789
1497,0.67,0.964,-4.958,0.138,0.33,0.00227,0.142,0.487,115.959,1YGvvTwsMI67MJCmQpLAPO,240517
1498,0.506,0.919,-4.367,0.295,0.353,0.0,0.0626,0.879,176.808,3s1V1U2pLph50HvhsgRCF0,152088
1499,0.308,0.585,-5.18,0.0428,0.45,0.0,0.319,0.345,171.843,1feANd8EfcDP5UqSvbheM3,371791
1500,0.525,0.46,-8.594,0.0246,0.826,0.00202,0.139,0.33,98.007,3i11e2jzUtO3jChiFl3v9x,331677
1501,0.544,0.35,-7.465,0.038,0.662,0.0,0.106,0.365,122.667,6GvDQwUHPESFltD1vg7Qy9,248921
1502,0.527,0.525,-8.106,0.0337,0.876,1.41e-05,0.172,0.257,99.638,35P2Xal9x3GAdOHytyEUFe,351588
1503,0.418,0.563,-8.227,0.0483,0.629,5.31e-06,0.186,0.388,86.77,79Lyg0iwzj4SnXR8gPgIFO,285960
1504,0.47,0.408,-10.197,0.0297,0.752,1.71e-05,0.176,0.364,99.903,1KwJgsCVBWMClQ1y9oThdK,124551
1505,0.737,0.961,-0.155,0.0747,0.163,0.0,0.361,0.567,108.014,4cFwhwH5ydnHgB0Tv3lZsm,191089
1506,0.825,0.904,-5.414,0.0787,0.257,1.21e-05,0.0715,0.528,129.036,6lfSsCL894Qw15xbt7cSUy,230558
1507,0.393,0.458,-5.3,0.0311,0.841,0.0,0.124,0.222,68.925,0hNoLIn5pmSVGq6kGkKIEQ,193333
1508,0.65,0.755,-2.991,0.0325,0.0445,0.053,0.0961,0.431,88.995,09RTxYdkjbwP0R6wmxkpNj,132477
1509,0.522,0.745,-8.01,0.0947,0.184,2.33e-05,0.0466,0.398,158.276,4F7lsXUag821S7SrSfpQ2V,361120
1510,0.458,0.646,-6.468,0.062,0.0365,1e-05,0.135,0.431,176.051,6P6o9pPFIYMxxnEhsvgfJA,303707
1511,0.37,0.467,-6.973,0.0411,0.442,0.0,0.109,0.162,137.796,5w0Xpt2YHT2Y3z3e4UUJP7,234722
1512,0.395,0.397,-7.556,0.0368,0.735,0.0,0.11,0.303,70.568,5QtEFRYavs5S3GHtFEq7A4,284780
1513,0.376,0.643,-5.713,0.0411,0.558,0.0,0.217,0.646,136.228,7sJQv0LRPgM2xCkkdWOlyj,193356
1514,0.605,0.53,-6.346,0.0246,0.821,0.0,0.131,0.397,93.95,3oWxFNsXstcancCR1wODR4,236437
1515,0.607,0.713,-5.105,0.03,0.56,4.98e-05,0.101,0.611,124.868,0ojpEubhy4JNeVftmVuiN7,272533
1516,0.557,0.708,-5.69,0.0349,0.0732,0.0,0.124,0.558,90.021,5CS93O93mR3YqIi8lu1inB,186580
1517,0.602,0.513,-7.953,0.0287,0.563,0.0,0.161,0.6,96.96,1Xl83AOH0iWEOVFcdQqKBW,175822
1518,0.774,0.735,-5.303,0.0554,0.0525,0.000745,0.151,0.486,94.962,6rnhxyI3yu03MWu1Cyp4NA,274157
1519,0.901,0.75,-4.147,0.201,0.019,6.58e-05,0.0528,0.42,90.0,1KUbKsFnBrt4cWujEmZ6GP,219491
1520,0.695,0.727,-6.274,0.0323,0.0744,0.000175,0.533,0.864,118.034,0WdbnNKO0Jt4BZACSDQh44,302935
1521,0.482,0.694,-5.368,0.042,0.452,0.0,0.11,0.573,90.196,6preZS0pC2OdHPZAOwcoM9,280496
1522,0.326,0.6,-5.882,0.106,0.738,3.98e-06,0.0677,0.475,193.126,3Nb0sHsDac1jX6nO8tA4Nf,302319
1523,0.688,0.869,-7.129,0.0484,0.404,4.77e-05,0.266,0.771,90.01,2ITC44vNMON9hOvQIon5cU,264638
1524,0.549,0.782,-3.705,0.277,0.672,8.84e-06,0.197,0.784,134.95,1e8yiPeI0z5WFPbA9tk9eU,225860
1525,0.625,0.163,-15.442,0.0329,0.857,0.000449,0.127,0.273,139.959,1PJjB3p65wjdCbMTObhPxv,255302
1526,0.477,0.591,-5.169,0.0594,0.69,0.0,0.103,0.58,184.763,5BgtNz0AsCIIu2pfbCfq5c,274353
1527,0.629,0.804,-4.278,0.0641,0.411,0.0,0.074,0.595,102.059,48L4Cz7DLg9uEE6QgGds3M,226038
1528,0.814,0.909,-6.875,0.0753,0.319,0.0,0.345,0.961,100.004,6cUaCs1lKfDOyFKMkBF8ch,230947
1529,0.386,0.558,-4.525,0.045,0.709,0.0,0.121,0.514,187.27,7pBcon5GqvUfn58HRfF8wv,400000
1530,0.436,0.554,-6.635,0.0341,0.237,0.0,0.116,0.396,100.059,2TuNVD5u5iAslHp0moLlTn,616509
1531,0.3,0.261,-16.843,0.0358,0.736,0.00101,0.0841,0.171,139.599,5hyOxEwLAoeIBMtMkOyQE5,419007
1532,0.716,0.64,-8.726,0.025,0.565,0.00139,0.127,0.485,105.012,5MnAi6ZF7cE8pAz7wYr9Ta,260537
1533,0.799,0.828,-4.846,0.0782,0.424,0.0,0.145,0.627,105.04,0Iz4CkptElGHo16r797Jsb,256271
1534,0.539,0.551,-7.351,0.0361,0.651,0.0,0.124,0.556,75.899,4BOYIpYF7zTYtAkpjoD687,286380
1535,0.426,0.688,-5.25,0.0443,0.351,0.0,0.0998,0.239,118.586,3zqFsowz5iGbYIxZW5KlKw,214002
1536,0.321,0.432,-7.777,0.0304,0.505,1.18e-05,0.278,0.366,150.148,4mjTMmz0j6Wl3GhODoPqTx,237360
1537,0.483,0.581,-7.052,0.0413,0.42,0.0,0.112,0.396,85.896,3ztUfJSBx4z8CVimHHwts9,252194
1538,0.325,0.31,-8.497,0.0316,0.857,0.0,0.106,0.158,78.818,4bXcBPj6dikDPknYYOT7oL,231666
1539,0.468,0.91,-3.057,0.051,0.12,0.000304,0.271,0.694,163.842,18YHbIhrleUkKKj2DvEp79,303680
1540,0.444,0.479,-5.586,0.0436,0.454,0.0,0.095,0.315,89.892,0mJTAdmY8olbGQjopDYff3,196044
1541,0.368,0.587,-6.676,0.0378,0.309,0.0,0.149,0.391,143.687,6vuMdb0E8buJeSHArN3dXk,271023
1542,0.65,0.551,-6.906,0.0274,0.405,0.0,0.219,0.294,102.934,7ltu5scschhmNWp5rp8rVF,223999
1543,0.534,0.481,-9.016,0.0412,0.697,0.0,0.142,0.293,124.914,5O932cZmzOZGOGZz9RHx20,280282
1544,0.349,0.633,-3.233,0.0495,0.488,0.0,0.104,0.0869,74.635,4orEOb27nON0TWsHvlVAxb,250922
1547,0.473,0.401,-7.018,0.0241,0.629,1.17e-05,0.154,0.345,90.076,6E9UwSfT80age2xknoMS7Y,249127
1548,0.621,0.467,-4.835,0.0273,0.632,0.0,0.0888,0.227,107.164,3f0wz6zcA7XkQiGm0qNF5r,218048
1549,0.533,0.723,-4.301,0.0614,0.283,0.0,0.0678,0.591,97.848,01AE1MgL6L86WQzh4KGDUa,273926
1550,0.382,0.398,-10.026,0.0373,0.698,0.000216,0.111,0.313,179.649,5fZ0oNVVUQe11KGpgcDCrY,338593
1551,0.512,0.752,-4.857,0.0534,0.305,0.0,0.708,0.428,127.965,7fyiYhn7STpHvT5g0lbncC,274687
1552,0.527,0.469,-9.562,0.0247,0.856,0.00393,0.121,0.403,90.933,45wzRgkkG5gjuYS3OkFWaI,282023
1553,0.56,0.512,-7.185,0.0333,0.592,0.0,0.056,0.39,123.991,7lGhrfren1Zpwh0ds0zuUg,254516
1554,0.65,0.551,-6.906,0.0274,0.405,0.0,0.219,0.294,102.934,4t1DkxexoMbIHfSHS4Uiyr,223999
1555,0.583,0.766,-5.142,0.0439,0.272,0.0,0.354,0.437,89.962,5Ox43gIWUNW6pAgx3F3oi7,245409
1556,0.526,0.63,-6.46,0.0557,0.487,4.84e-06,0.0934,0.614,158.063,6o027l399OQ5IadRrsRb31,293147
1557,0.604,0.665,-4.244,0.049,0.607,1.33e-05,0.0832,0.702,93.963,0072MKNpMeJNx8aRfTNfQW,261439
1558,0.47,0.521,-11.142,0.0391,0.579,3.46e-06,0.112,0.328,142.266,41R1Bncj65x9B6zL1z5BCp,288360
1559,0.514,0.424,-7.613,0.0294,0.789,0.0,0.0936,0.431,135.851,15gDL86a67YKQlEhHdKwCB,262531
1560,0.437,0.376,-6.292,0.0329,0.903,0.0,0.0924,0.346,173.898,5xYIEUJBaja5MUnfc2QYhz,353103
1561,0.679,0.537,-7.843,0.0322,0.844,3.34e-06,0.108,0.481,111.979,4Tkb7zsDmsawB7S5TpKQV1,298771
1562,0.523,0.768,-4.953,0.0566,0.447,0.000226,0.0833,0.669,75.03,2si0ZNx4yRbggTvrIom8A2,236240
1563,0.565,0.744,-5.817,0.0446,0.403,0.0,0.0853,0.415,134.068,3aaiAWCet6sbfOfLSn3g7i,272680
1564,0.581,0.656,-9.145,0.0366,0.193,3.95e-05,0.0411,0.671,104.044,2z7iGPW9VjWRMfxnozYpZe,297921
1565,0.475,0.471,-13.663,0.0309,0.0726,0.0664,0.1,0.164,96.031,5IPyOmf26mMvwZLkeiCRfC,525000
1566,0.721,0.723,-6.697,0.0823,0.292,0.0,0.0678,0.853,81.995,2zGaY3iWYTHjgpSLC0wqdx,314413
1567,0.539,0.565,-5.594,0.0714,0.245,3.52e-05,0.128,0.278,80.013,3gduR294umPukki4s7ggCv,276374
1568,0.448,0.393,-9.177,0.0826,0.947,0.00121,0.16,0.276,105.274,7aHo0pzlvOxGF4BdxL6etd,190705
1569,0.384,0.728,-6.503,0.0623,0.329,1.85e-05,0.329,0.311,156.396,25MPTnqXQB1H6OkwSYUXWx,287374
1570,0.244,0.434,-9.509,0.033,0.237,9.06e-06,0.114,0.248,163.737,12OPfS2D9a21qwnD8JqsN1,299281
1571,0.468,0.854,-3.932,0.059,0.176,0.0,0.126,0.277,155.867,4xmkpE1Si5JL7NFxWrhV0S,299822
1572,0.464,0.616,-5.456,0.0299,0.677,0.0,0.105,0.667,84.666,1q3zh2ToaLHRGsLOFnceTF,234568
1573,0.675,0.785,-6.656,0.13,0.525,2.6e-05,0.111,0.574,130.002,3yicyn27it5bnHk0WNrNq3,258786
1574,0.599,0.689,-5.668,0.0452,0.618,1.1e-05,0.119,0.537,86.927,2zT6KfK583MkcLIHLBO8De,366747
1575,0.48,0.736,-6.477,0.0363,0.424,3.92e-06,0.128,0.642,93.944,4M513o3dSYspKeT6UNJpcx,296600
1576,0.156,0.539,-8.373,0.0353,0.837,0.0101,0.172,0.36,79.821,1lqvuDUmC1Z1fxmSgIIOm2,415955
1577,0.508,0.761,-5.118,0.0422,0.0933,2e-06,0.268,0.339,100.011,42WGQxg2lPIFBt8ZRHQ4Q4,325172
1578,0.624,0.437,-9.642,0.0331,0.264,0.0,0.115,0.262,131.871,3TcpbTT0K5F5DazPOEADt9,279181
1579,0.289,0.0412,-15.749,0.044,0.956,0.000245,0.116,0.0557,66.099,4GKKw5E29Y8SAP7BozCItI,84560
1580,0.74,0.877,-5.84,0.0551,0.172,2.79e-06,0.157,0.727,92.016,7oONSa0G2CvYQ0I7G02kgi,215226
1581,0.462,0.461,-9.21,0.0419,0.0347,1.4e-05,0.354,0.217,129.18,0DfNoKil3qXQSpaGqKQ3EL,229425
1582,0.807,0.913,-5.092,0.0696,0.0411,0.000956,0.292,0.464,114.045,5JhxOmG68mgLCjyKfvffr4,201655
1583,0.932,0.902,-1.947,0.101,0.013,7.13e-06,0.0638,0.653,110.007,2zQeAeH3q0K7U2AWEcVOsF,167947
1584,0.685,0.736,-5.656,0.0521,0.0997,0.0112,0.101,0.893,117.979,068HSvCf5MbQfhV4qqaelg,218644
1585,0.549,0.634,-8.827,0.0342,0.861,0.00838,0.0953,0.36,107.946,3QOkeMwt2pRmjwgB217fqF,249416
1586,0.687,0.919,-3.28,0.0635,0.0939,4.38e-06,0.105,0.877,145.037,1v8H06ctqfMX8IUxU9nCaI,211034
1587,0.752,0.696,-4.648,0.0667,0.0244,1.35e-06,0.154,0.355,89.991,2SQhuELrmG528Zug54Qxcr,300278
1588,0.696,0.704,-7.876,0.0423,0.167,0.0,0.155,0.426,124.972,0ZHILXmUaVSLEOCWxPQ1ga,183000
1589,0.634,0.648,-6.781,0.0412,0.361,0.0,0.619,0.667,95.989,3qdZn1s6Ho59XSH1byS9oU,247812
1590,0.807,0.934,-2.19,0.0375,0.134,5.01e-06,0.129,0.735,99.982,0QYqUeDEtmDQZCGl6GaFOR,223114
1591,0.657,0.601,-8.668,0.0374,0.125,0.0252,0.0885,0.89,75.004,2H9SvhMVXSYPxxkQgzkTKp,319295
1592,0.455,0.693,-9.169,0.0777,0.546,0.0,0.3,0.905,90.948,5h9Hnq8lINLCxBqTO7h7Qi,508787
1593,0.334,0.3,-12.359,0.0377,0.863,1.62e-06,0.195,0.158,147.076,4Q3oEhpsDommo2naYhCpAl,101799
1594,0.31,0.554,-11.44,0.0528,0.175,0.0,0.17,0.273,78.998,55M1L83b0Gv0FM9BgvEZKh,207621
1595,0.452,0.608,-13.429,0.245,0.357,1.64e-05,0.118,0.676,92.996,6kzj1MWS5tFsoOZUz4c8Hc,316360
1596,0.6,0.433,-17.076,0.0409,0.0753,0.0,0.0724,0.378,88.001,5dS7HcRa9kER2qDba2iSOd,321227
1597,0.653,0.408,-15.68,0.087,0.655,5.03e-05,0.1,0.672,94.836,1fAcwdvJs9WqzimQR6wOJ7,327400
1598,0.703,0.628,-15.753,0.18,0.135,2.22e-06,0.131,0.538,129.977,3S0DZBxToYFrrB4xp9nnfs,324547
1599,0.546,0.425,-14.65,0.054,0.235,0.0,0.0663,0.522,173.889,0bFSnmHylYbwEqNUkMerw4,345360
1600,0.793,0.613,-14.486,0.0906,0.333,1.84e-06,0.0622,0.596,114.989,2VNjrIKUVCIKsYOq1E2Sv0,302440
1601,0.784,0.558,-14.152,0.095,0.222,3.27e-06,0.0929,0.631,121.745,7i66mYw174CyADQd8lIwit,377160
1602,0.285,0.238,-9.623,0.0375,0.663,9.23e-06,0.0793,0.213,179.918,2U0BLmYoSESYOdwMxW2yA9,340672
1603,0.633,0.904,-5.09,0.0564,0.0337,4.31e-05,0.122,0.259,124.008,5bAed2aRbQbjDZF9qkNSA2,192097
1604,0.332,0.474,-7.973,0.0323,0.508,0.000366,0.101,0.337,92.22,4tjYlzJGYXpdwxmwyp2RpG,389850
1605,0.357,0.59,-3.814,0.0358,0.379,0.0,0.139,0.312,133.692,63QKWIA5eZWeppUc2s1O4z,287095
1606,0.585,0.633,-6.216,0.0414,0.592,3.5e-05,0.0996,0.374,75.99,5A8VGIbYimFP6u8WBPRg4S,322895
1607,0.884,0.95,-0.95,0.205,0.106,0.0,0.0449,0.703,104.952,7E2iTG33dfcHlxldckKQIi,200711
1608,0.709,0.957,-2.848,0.178,0.0453,0.0,0.113,0.633,141.964,1wnnVlan2KM0c8KmmOTcKO,238732
1609,0.691,0.734,-5.393,0.0324,0.447,1.07e-06,0.114,0.847,95.026,5xLvplxr6UITNzBq2EadPS,275400
1610,0.364,0.709,-4.873,0.0712,0.653,7.77e-06,0.0906,0.622,87.707,6njGyGlaQl7iQi6t2oNeDE,299490
1611,0.228,0.458,-4.305,0.0335,0.751,0.0,0.117,0.179,69.354,6s3GzEzwnqiCa0SHcgv0qa,189086
1612,0.779,0.869,-3.794,0.117,0.205,0.00893,0.66,0.822,95.032,7fjVXgXLUQzFihq0C0jDis,240419
1613,0.415,0.49,-7.242,0.0425,0.0139,0.0,0.191,0.321,112.753,0YDUbcjnYXNKTP0bRv0Ypx,179846
1614,0.823,0.638,-7.126,0.159,0.434,2.09e-06,0.255,0.882,118.045,4BiPsAV070dg3eLSVf727A,280974
1615,0.411,0.729,-4.738,0.0983,0.132,0.0,0.177,0.498,96.053,0dTjGvzVRsvUjM9jJVWEDK,270676
1616,0.527,0.847,-8.04,0.0792,0.695,0.0,0.739,0.885,104.48,5mQ1CKfgB4grPfgChx4Uf9,346760
1617,0.456,0.668,-7.795,0.0373,0.604,0.000145,0.141,0.263,144.062,0zuqABAUKs8WLVq8vCmfst,218724
1618,0.849,0.592,-4.309,0.102,0.632,2.39e-06,0.108,0.652,89.966,1ZaeaGLhFSckG8sv1y7AWk,179444
1619,0.611,0.598,-8.178,0.0551,0.345,1.18e-05,0.183,0.604,177.963,7IC7D8HIUgBqPiKDpOFBQt,314149
1620,0.742,0.737,-4.855,0.0384,0.179,0.0,0.331,0.357,92.0,1AkyGhZWPOf9VKA1pTmJNn,208696
1621,0.493,0.913,-7.224,0.067,0.127,1.94e-05,0.0628,0.613,102.958,4CugsCV0mb9QHnffgfnpQO,330344
1622,0.579,0.523,-10.398,0.0422,0.676,0.0,0.107,0.456,87.789,2fqNdySq1LqGO95LAFjJe0,300016
1623,0.823,0.88,-8.134,0.0884,0.189,0.000651,0.0197,0.814,101.005,7LsgHvHwP7xEQNwq3Bigaz,236278
1624,0.637,0.573,-6.69,0.0491,0.279,3.46e-06,0.0617,0.704,90.017,0u8wprNfOdcWpUlWnfMcpP,306834
1625,0.48,0.681,-8.002,0.163,0.284,0.0,0.125,0.74,88.003,0v7rJIwQ2xeB1W19eU5IQS,361067
1626,0.563,0.71,-6.212,0.0592,0.0663,0.0,0.105,0.262,133.873,2sVzO3L0fdOMVe8wVlM0IE,329429
1627,0.853,0.745,-8.636,0.109,0.0642,1.87e-06,0.0274,0.882,107.985,1ax8ZuwRVkSdzzsIqyCNWQ,359253
1628,0.484,0.898,-4.129,0.165,0.366,0.0,0.0871,0.677,91.992,1Zhd0vU0BOHBNQ5bHfk1vV,482586
1629,0.694,0.805,-3.296,0.283,0.332,1.96e-06,0.101,0.359,186.108,6RnFfNQik3Cq6vrmifPMlA,204944
1630,0.699,0.665,-6.921,0.0483,0.0207,0.0,0.376,0.558,105.053,4KfIDhVW9WUwUEouFcf6YN,271330
1631,0.667,0.657,-7.682,0.043,0.495,4.36e-06,0.146,0.473,136.099,6BtZV18MPupuy5Od6Rjfje,261176
1632,0.595,0.61,-6.887,0.0499,0.332,2.14e-06,0.0628,0.314,97.974,1MhHomaXgrPMBroXkpWSSa,212522
1633,0.705,0.857,-3.139,0.0458,0.143,2.17e-05,0.195,0.738,127.917,2FjRgG261nfaqI6VUkrW3o,234609
1634,0.67,0.714,-6.212,0.0353,0.0287,0.000173,0.219,0.106,99.972,2i3dB4mCz5pt0YlMmbWbBs,232800
1635,0.533,0.436,-7.521,0.0276,0.234,3.17e-06,0.46,0.371,146.868,0iXLwnLmLwn9y54JtBTNxY,308158
1636,0.484,0.658,-5.657,0.219,0.348,0.0,0.0995,0.654,85.008,71OoohX1NBG4ez6eijgaWE,239162
1637,0.715,0.583,-12.236,0.164,0.24,0.0,0.136,0.525,94.026,7hVpRzuzlOGZVRTNpfHAze,309947
1638,0.537,0.419,-11.585,0.0414,0.76,1.07e-05,0.107,0.292,132.261,30CDYWqqitNHUa0DGaUeIE,211674
1639,0.598,0.59,-9.245,0.0394,0.132,0.0,0.0818,0.357,105.898,6N1yMhsBpXbIrauHDtfgVL,218668
1640,0.251,0.604,-5.622,0.0431,0.171,2.25e-06,0.123,0.166,84.643,4PqjRiltcMpXoc7orVH5Dc,307846
1641,0.774,0.864,-5.268,0.0677,0.474,0.000281,0.36,0.781,101.985,5ENQkLxbx4lWvsQNxCGxkb,166212
1642,0.698,0.826,-4.691,0.0542,0.253,7.6e-05,0.113,0.387,116.043,4pvWJ4u5cQ5Mmb123iA6hj,242556
1643,0.495,0.729,-6.453,0.103,0.6,4.13e-05,0.0993,0.683,155.892,4TAdD9qxGEZR8hQQL3DXH8,309273
1644,0.796,0.735,-8.065,0.0685,0.32,0.0,0.05,0.897,110.011,0sdO6nyM0N9QpIL6jV5mpi,269880
1645,0.634,0.556,-10.165,0.0348,0.597,1.06e-06,0.0999,0.589,147.552,7ybmjt64GzIfWzpRILR0X7,304588
1646,0.691,0.988,-0.539,0.224,0.231,0.0,0.208,0.586,108.735,4ndTn1fcWYxBEV9D0K8L4y,210207
1647,0.501,0.168,-9.675,0.0313,0.944,0.0,0.118,0.131,79.968,6vNolBIVWvfY3Z20gAG5nI,83169
1648,0.329,0.45,-6.312,0.0405,0.594,0.0,0.13,0.284,80.095,43YkTTlOD203o9E5ZxhUjF,262987
1649,0.712,0.718,-8.286,0.0444,0.049,2.02e-05,0.128,0.59,106.012,21Af1fetSINZpmAS3si8DW,319216
1650,0.576,0.457,-6.715,0.0316,0.756,0.0,0.165,0.317,143.948,1zwhkEzjDyWijAjTnatb43,258384
1651,0.782,0.694,-5.356,0.0733,0.482,0.0,0.757,0.601,119.036,1vG2VKmXPAXrYush08oZLy,228266
1652,0.536,0.866,-3.464,0.0531,0.151,0.0,0.145,0.321,100.03,1AfbQyAPMgpIwbAj4NqFQd,230106
1653,0.755,0.662,-6.238,0.0547,0.018,0.000971,0.187,0.711,119.954,7oovOrVcbtq97NqwhxpbTw,233365
1654,0.713,0.664,-7.239,0.123,0.656,0.000112,0.0572,0.795,100.049,6mE141AkhhZyM40TECn6kO,264072
1655,0.595,0.761,-5.583,0.0336,0.000377,0.0142,0.3,0.472,82.007,2n5DxVgGXzL1ZgXTahSEEU,353813
1656,0.799,0.844,-6.341,0.0578,0.0195,0.0018,0.26,0.827,102.971,32aiiYZCcgJpXmrotqRjdQ,217548
1657,0.653,0.581,-12.775,0.0392,0.131,1.09e-05,0.0806,0.823,87.979,2eXBpNXoS24j968aEHN7nS,278987
1658,0.573,0.402,-8.444,0.0248,0.263,0.0,0.0813,0.331,81.486,10N8FtJ3tsxEyWbJ6AkJ9j,233012
1659,0.622,0.506,-11.65,0.0458,0.408,0.0,0.651,0.8,101.916,3kmmeqZUOgVxr9TlCxUbnh,109505
1660,0.56,0.831,-6.316,0.065,0.111,2.09e-06,0.0621,0.762,85.975,7i1KXEFjxHSeti2WHBV9o5,350467
1661,0.636,0.537,-7.477,0.0344,0.59,0.0,0.101,0.597,75.968,7GxI9WBkFdyI7VbkqDj605,183041
1662,0.732,0.944,-4.115,0.09,0.209,0.0,0.401,0.957,120.02,18e3XXYCv4Tx8uUl1mP3CN,288903
1663,0.741,0.479,-7.232,0.0351,0.602,5.71e-06,0.0765,0.527,99.97,22nSgB4fKnBQRFJnH2bjqh,237401
1664,0.841,0.74,-8.432,0.13,0.05,2.22e-06,0.128,0.626,109.033,5pQODzb8j3xMQ1qvrQXJvo,304467
1665,0.73,0.705,-4.358,0.0328,0.286,0.0,0.113,0.655,139.924,3SJVCbBFTxR6UvvTWRNbMp,175000
1666,0.665,0.539,-7.213,0.0474,0.825,5.85e-06,0.121,0.368,110.101,3T0oPETOdddxJ2xTt2qJe4,210000
1667,0.626,0.522,-5.857,0.0317,0.686,0.0,0.41,0.628,118.001,0hFUtSsV2itYEUTZGj6w5H,309103
1668,0.534,0.694,-9.572,0.19,0.0122,4.55e-05,0.129,0.877,157.433,4shD1EbN4h10KERdp3epBo,261933
1669,0.794,0.718,-5.425,0.124,0.152,9.61e-06,0.0779,0.374,92.024,4AJUQBF0pIqQvBTGpNd8zZ,172455
1670,0.603,0.773,-5.035,0.148,0.303,0.0,0.135,0.367,172.446,2nLjOby9RX2bktaHhXvYwt,227811
1671,0.454,0.527,-6.257,0.0344,0.364,0.0,0.13,0.564,159.508,08ucJtksVT5wzB00ggXPaf,218998
